"id","teamId","teamName","playerName","position","age","power","division","sourceFile","createdAt","updatedAt"
cmny0jd6w10ukohpbr4o0j6oy,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Christian Fuchs,DL,25,85,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10ulohpb1fi05lbm,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Wilfred Ndidi,DMC,25,88,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10umohpbjrvw5qf7,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Neil Lennon,MC,25,86,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10unohpbolu96miw,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Danny Drinkwater,MC,25,84,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uoohpb3axw3kld,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Riyad Mahrez,MR,25,88,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10upohpby39h0i89,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Steve Guppy,ML,25,83,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uqohpb66vcovnn,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Jamie Vardy,FWC,25,94,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10urohpb6s1j2qee,cmny0jd5w10o6ohpbr6gb96qp,Leicester City,Gary Lineker,FWC,25,96,1,D1-11-leicester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10usohpb48p6uvnq,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Ray Clemence,GK,25,88,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10utohpbxsuni031,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Phil Neal,DR,25,88,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uuohpbwnhtphwa,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Alan Hansen,DC,25,88,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uvohpb6mhusqr7,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Virgil van Dijk,DC,25,88,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uwohpbk7g6jl5b,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Alan Kennedy,DL,25,89,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uxohpbtpufko6p,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Graeme Souness,MC,25,88,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uyohpb3ymlfvs9,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Steven Gerrard,MC,25,95,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10uzohpbudtkwpu0,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Kenny Dalglish,FWC,25,88,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v0ohpbrj7ul59t,cmny0jd5w10o8ohpb6wo901b2,Liverpool,John Barnes,ML,25,89,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v1ohpbpslia78m,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Ian Rush,FWC,25,91,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v2ohpb3d1xdda1,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Robbie Fowler,FWC,25,93,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v3ohpb4b7jk3lk,cmny0jd5w10o8ohpb6wo901b2,Liverpool,Mohamed Salah,MR,25,96,1,D1-12-liverpool-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v4ohpb5am1sxhe,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Joe Hart,GK,25,89,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v5ohpbv74n3s2l,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Pablo Zabaleta,DR,25,88,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v6ohpbwwt54uy2,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Vincent Kompany,DC,25,90,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v7ohpb4xamjcpl,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Richard Dunne,DC,25,87,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v8ohpb6fwcml5p,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Gael Clichy,DL,25,85,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10v9ohpbo60a27au,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Yaya Toure,MC,25,89,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vaohpba7wm5ii0,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Colin Bell,MC,25,88,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vbohpbx6kynhst,cmny0jd5y10oaohpbhqorcpf0,Manchester City,David Silva,AMC,25,91,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vcohpbrms323bi,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Kevin De Bruyne,MC,25,90,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vdohpbuv27ceez,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Luis Figo,MR,25,98,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10veohpbtnpysps4,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Sergio Aguero,FWC,25,98,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vfohpbzuy9509o,cmny0jd5y10oaohpbhqorcpf0,Manchester City,Carlos Tevez,FWC,25,94,1,D1-13-manchester-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vgohpbpugkkvoi,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Peter Schmeichel,GK,25,97,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vhohpbbd8cz35d,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Gary Neville,DR,25,92,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10viohpb4na7y6y6,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Steve Bruce,DC,25,88,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vjohpbshdqt1bj,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Jaap Stam,DC,25,94,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vkohpbgus7hd6f,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Dennis Irwin,DL,25,88,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vlohpb2xa9gldd,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Roy Keane,MC,25,92,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vmohpbunja71jy,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Paul Scholes,MC,25,96,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vnohpbhmke2cml,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Ryan Giggs,ML,25,98,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10voohpbf1couo8q,cmny0jd5z10ocohpbydqw7wjs,Manchester United,David Beckham,MR,25,97,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vpohpbqras9e8f,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Eric Cantona,FWC,25,98,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vqohpbnogh3kub,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Wayne Rooney,FWC,25,97,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vrohpbrwda1k3u,cmny0jd5z10ocohpbydqw7wjs,Manchester United,Ruud van Nistelrooy,FWC,25,96,1,D1-14-manchester-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vsohpb0a2a0lp4,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Shay Given,GK,25,91,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vtohpbvl2r70p9,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Warren Barton,DR,25,85,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vuohpbakk23z3c,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Philippe Albert,DC,25,88,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vvohpb43pdme9n,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Jonathan Woodgate,DC,25,87,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vwohpb3ory3zyc,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,John Beresford,DL,25,84,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vxohpben7s0v86,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Rob Lee,MC,25,89,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vyohpb433f1vvp,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Gary Speed,MC,25,84,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10vzohpb8ajicj2e,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,David Ginola,ML,25,92,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w0ohpb111rgn0d,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Nolberto Solano,MR,25,88,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w1ohpbnubq25ji,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Peter Beardsley,FWC,25,88,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w2ohpb74u7dgvy,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Alan Shearer,FWC,25,93,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w3ohpbahlp4qm7,cmny0jd5z10oeohpbkxo1bs7p,Newcastle United,Les Ferdinand,FWC,25,84,1,D1-15-newcastle-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w4ohpb64uxh640,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Peter Shilton,GK,25,88,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w5ohpbd0uhavlc,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Viv Anderson,DR,25,81,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w6ohpb7vnzxx75,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Des Walker,DC,25,81,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w7ohpb7dldf6w2,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Kenny Burns,DC,25,82,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w8ohpbqamy1mw2,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Stuart Pearce,DL,25,84,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10w9ohpbzl3b0v8f,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,John McGovern,MC,25,89,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10waohpbkbo10fs9,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Steve Hodge,MC,25,87,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wbohpbr1ym39cx,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,John Robertson,ML,25,82,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wcohpb1d2qhjtv,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Ian Bowyer,MR,25,88,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wdohpbjz3tims9,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Trevor Francis,FWC,25,82,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10weohpbqred5gm9,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Tony Woodcock,FWC,25,82,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wfohpbydxo4n9r,cmny0jd6010ogohpbfylrrhnw,Nottingham Forest,Stan Collymore,FWC,25,81,1,D1-16-nottingham-forest-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wgohpbo052p5ci,cmny0jd6010oiohpbhmssiciz,Southampton,Antti Niemi,GK,25,87,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10whohpbht7euxgp,cmny0jd6010oiohpbhmssiciz,Southampton,Paul Jones,GK,25,83,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wiohpbitc8mud6,cmny0jd6010oiohpbhmssiciz,Southampton,Francis Benali,DL,25,80,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wjohpb8mai4b2t,cmny0jd6010oiohpbhmssiciz,Southampton,Jason Dodd,DR,25,81,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wkohpbxpl5c861,cmny0jd6010oiohpbhmssiciz,Southampton,Klaus Lundekvam,DC,25,85,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wlohpbrgllyv2o,cmny0jd6010oiohpbhmssiciz,Southampton,Jose Fonte,DC,25,88,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wmohpb8mly8bxr,cmny0jd6010oiohpbhmssiciz,Southampton,Wayne Bridge,DL,25,84,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wnohpbn026rxzb,cmny0jd6010oiohpbhmssiciz,Southampton,Matt Le Tissier,MC,25,94,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10woohpbed4qlc16,cmny0jd6010oiohpbhmssiciz,Southampton,James Ward-Prowse,MC,25,89,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wpohpb2tv3j50z,cmny0jd6010oiohpbhmssiciz,Southampton,David Armstrong,ML,25,82,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wqohpb4ga2rzas,cmny0jd6010oiohpbhmssiciz,Southampton,Adam Lallana,AMC,25,87,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wrohpbjf4srewb,cmny0jd6010oiohpbhmssiciz,Southampton,Marian Pahars,FWC,25,85,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wsohpbiyapb0hl,cmny0jd6010oiohpbhmssiciz,Southampton,Rickie Lambert,FWC,25,88,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wtohpbrysjc4mv,cmny0jd6010oiohpbhmssiciz,Southampton,James Beattie,FWC,25,86,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wuohpb23tgv6ij,cmny0jd6010oiohpbhmssiciz,Southampton,Kevin Davies,FWC,25,82,1,D1-17-southampton-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wvohpb5brlj9lo,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Pat Jennings,GK,25,82,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wwohpbgeazkp4u,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Hugo Lloris,GK,25,89,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wxohpbpthtvje1,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Gary Mabbutt,DC,25,87,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wyohpbalr42a4g,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Ledley King,DC,25,88,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10wzohpb482d71fm,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Danny Blanchflower,DR,25,92,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6w10x0ohpbos4znkti,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Steve Perryman,DL,25,85,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x1ohpb9v9quci9,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Jan Vertonghen,DC,25,86,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x2ohpbxl9ac6ob,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Glenn Hoddle,MC,25,94,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x3ohpbealt9tnk,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Paul Gascoigne,MC,25,91,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x4ohpb4fbyl91a,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Neymar Jr,ML,25,88,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x5ohpbn6v4ce9v,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Chris Waddle,MR,25,87,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x6ohpbthwsz8uf,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Jimmy Greaves,FWC,25,85,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x7ohpbied4ws2j,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Harry Kane,FWC,25,95,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x8ohpb6nq99nm5,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Clive Allen,FWC,25,89,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10x9ohpb4r79nwvv,cmny0jd6110okohpbgeydfcny,Tottenham Hotspur,Robbie Keane,FWC,25,88,1,D1-18-tottenham-hotspur-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xaohpbv8tl0vni,cmny0jd6110omohpbif00ocjz,West Ham United,Ludek Miklosko,GK,25,88,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xbohpbri4hyecv,cmny0jd6110omohpbif00ocjz,West Ham United,Phil Parkes,GK,25,86,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xcohpb5f4v6kcm,cmny0jd6110omohpbif00ocjz,West Ham United,Julian Dicks,DL,25,89,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xdohpbgf5dyr59,cmny0jd6110omohpbif00ocjz,West Ham United,Ray Stewart,DR,25,85,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xeohpbuvr9tnxh,cmny0jd6110omohpbif00ocjz,West Ham United,Alvin Martin,DC,25,87,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xfohpbx6bmogn0,cmny0jd6110omohpbif00ocjz,West Ham United,James Collins,DC,25,84,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xgohpbgag5pvxd,cmny0jd6110omohpbif00ocjz,West Ham United,Billy Bonds,DC,25,81,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xhohpbf8o79pe5,cmny0jd6110omohpbif00ocjz,West Ham United,Mark Noble,MC,25,88,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xiohpb4l2dau0l,cmny0jd6110omohpbif00ocjz,West Ham United,Martin Peters,MC,25,81,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xjohpb3ee3jv66,cmny0jd6110omohpbif00ocjz,West Ham United,Alan Devonshire,ML,25,86,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xkohpb44tmzye8,cmny0jd6110omohpbif00ocjz,West Ham United,Paolo Di Canio,AMC,25,91,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xlohpb7hs2egah,cmny0jd6110omohpbif00ocjz,West Ham United,Carlton Cole,FWC,25,84,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xmohpb5cwfg5rc,cmny0jd6110omohpbif00ocjz,West Ham United,Trevor Brooking,FWC,25,81,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xnohpb5w6vid76,cmny0jd6110omohpbif00ocjz,West Ham United,Geoff Hurst,FWC,25,82,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xoohpbyzldyf7t,cmny0jd6110omohpbif00ocjz,West Ham United,Tony Cottee,FWC,25,87,1,D1-19-west-ham-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xpohpbtjcuhs33,cmny0jd6210ooohpbvnizn2nn,Wolves,Rui Patricio,GK,25,88,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xqohpbccltg4gp,cmny0jd6210ooohpbvnizn2nn,Wolves,John Ruddy,GK,25,82,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xrohpbtnu5dv70,cmny0jd6210ooohpbvnizn2nn,Wolves,Matt Doherty,DR,25,85,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xsohpbp9tehge9,cmny0jd6210ooohpbvnizn2nn,Wolves,Andy Thompson,DL,25,83,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xtohpbvz0eu6rk,cmny0jd6210ooohpbvnizn2nn,Wolves,Conor Coady,DC,25,87,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xuohpb377j81hd,cmny0jd6210ooohpbvnizn2nn,Wolves,Willy Boly,DC,25,86,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xvohpbovls8di4,cmny0jd6210ooohpbvnizn2nn,Wolves,George Elokobi,DC,25,81,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xwohpbtzznwb90,cmny0jd6210ooohpbvnizn2nn,Wolves,Ruben Neves,MC,25,88,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xxohpbtu27j7wu,cmny0jd6210ooohpbvnizn2nn,Wolves,Joao Moutinho,MC,25,89,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xyohpb4snk7ah1,cmny0jd6210ooohpbvnizn2nn,Wolves,David Edwards,ML,25,82,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10xzohpbok7igjhy,cmny0jd6210ooohpbvnizn2nn,Wolves,Matt Jarvis,MR,25,84,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y0ohpbts3p3l29,cmny0jd6210ooohpbvnizn2nn,Wolves,Diogo Jota,FWC,25,88,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y1ohpbt56wd50k,cmny0jd6210ooohpbvnizn2nn,Wolves,Raul Jimenez,FWC,25,81,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y2ohpb64c08k9x,cmny0jd6210ooohpbvnizn2nn,Wolves,Steve Bull,FWC,25,81,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y3ohpb57ri27so,cmny0jd6210ooohpbvnizn2nn,Wolves,John Richards,FWC,25,87,1,D1-20-wolves-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y4ohpb0vovzweq,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Nigel Martyn,GK,25,89,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y5ohpbdzslgjp1,cmny0jd6210oqohpb2o7y2k4o,Leeds United,John Lukic,GK,25,85,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y6ohpbs0p7l9av,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Gary Kelly,DR,25,86,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
